2.723953488372092835e+00
2.724883720930232567e+00
2.761162790697674563e+00
2.728837209302325650e+00
3.153953488372092995e+00
1.607209302325581346e+00
9.197906976744185670e+00
2.913255813953488538e+00
2.247441860465116292e+00
5.979069767441860250e-01
1.100697674418604555e+00
6.505984418604651000e+04
1.128511627906976678e+01
2.796279069767441783e+00
7.026046511627907165e+00
2.189999999999999947e+00
9.991749936911951124e+00
1.769464856610741776e+01
7.702898629195466640e+00
1.272930232558139529e+01
1.758139534883720878e-01
4.699999999999999734e-01
2.365116279069767458e-01
1.176744186046511653e-01
