1.093674496737220503e+00
1.101746757068853944e+00
7.077172911529455712e-01
7.106865638970811805e-01
3.609041587321443756e-01
6.657006296268314083e-01
8.096117087735541062e+00
1.024654725579423831e+00
1.328639963871529384e+00
4.903205318001820912e-01
7.293510825538676023e-01
4.703992820106945146e+04
7.789146405779340476e+00
1.289991929406544058e+00
6.147320891036318180e+00
3.230442766110596331e+00
1.816091192405087582e-02
1.342765555995129256e+00
1.342565958382531122e+00
5.494244513039473254e+00
3.806618016654161885e-01
4.990991885387111582e-01
4.249398519458589818e-01
3.222222056449686733e-01
